,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
56,1999-02-23 00:00:00,24.87386,24.87386,22.313860000000002,24.87386,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.31286,22.311860000000003,22.311860000000003,22.311860000000003,22.31286,22.31286,23.08886,23.08886,23.08886,23.08886,24.87386,23.08886
57,1999-02-24 00:00:00,24.37386,24.37386,24.37386,24.37386,22.30886,22.313860000000002,22.31286,22.31286,22.31286,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,24.37386,24.37386,39.37386000000001,24.37386,22.313860000000002,24.87386,22.313860000000002
58,1999-02-25 00:00:00,22.311860000000003,22.311860000000003,22.311860000000003,22.311860000000003,23.87386,24.37386,24.37386,38.87386000000001,24.37386,24.37386,22.31286,22.31286,22.31286,22.313860000000002,22.313860000000002,22.313860000000002,24.37386,22.31286,24.37386,39.37386000000001,24.37386,22.313860000000002,22.311860000000003,22.313860000000002
59,1999-02-26 00:00:00,22.313860000000002,22.31286,22.31286,22.31286,22.31286,22.313860000000002,24.37386,24.37386,24.37386,24.37386,22.313860000000002,22.313860000000002,23.87386,24.37386,24.37386,23.87386,24.37386,24.37386,24.37386,39.37386000000001,24.37386,22.313860000000002,23.87386,22.313860000000002
60,1999-02-27 00:00:00,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.37386,22.37386,22.37386,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002
61,1999-02-28 00:00:00,22.311860000000003,22.311860000000003,22.30386,22.30386,22.30386,22.311860000000003,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002,38.87386000000001,22.313860000000002,22.313860000000002,22.313860000000002,22.313860000000002
62,1999-03-01 00:00:00,20.27053,20.27053,20.269530000000003,20.27053,20.409530000000004,20.409530000000004,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,21.849530000000005,20.409530000000004,20.409530000000004,38.909530000000004,38.409530000000004,20.409530000000004,21.849530000000005,20.269530000000003
63,1999-03-02 00:00:00,20.00953,20.00953,20.00953,20.268530000000002,20.268530000000002,20.27053,20.27053,20.269530000000003,20.269530000000003,20.269530000000003,20.269530000000003,20.269530000000003,20.269530000000003,20.27053,20.27053,20.27053,20.27053,20.269530000000003,38.409530000000004,38.909530000000004,38.909530000000004,20.27053,20.27053,20.269530000000003
64,1999-03-03 00:00:00,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.269530000000003,38.409530000000004,20.269530000000003,20.268530000000002,20.268530000000002,20.268530000000002,20.269530000000003,20.268530000000002,20.268530000000002,20.269530000000003,20.269530000000003,20.269530000000003,20.268530000000002,38.909530000000004,38.909530000000004,38.409530000000004,20.269530000000003,20.269530000000003,20.268530000000002
65,1999-03-04 00:00:00,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.27053,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,38.409530000000004,20.268530000000002,20.00953,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,38.409530000000004,38.909530000000004,38.909530000000004,20.27053,37.909530000000004,20.27053
66,1999-03-05 00:00:00,20.269530000000003,20.268530000000002,20.268530000000002,20.268530000000002,20.27053,20.268530000000002,20.268530000000002,20.269530000000003,38.409530000000004,20.269530000000003,20.25953,20.25953,20.25953,20.268530000000002,20.27053,20.27053,20.27053,20.27053,20.268530000000002,38.909530000000004,20.268530000000002,20.25953,20.25953,20.268530000000002
67,1999-03-06 00:00:00,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.26753,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.268530000000002,20.27053,36.28953,20.27053,20.268530000000002,20.268530000000002,20.268530000000002,20.27053,20.268530000000002,20.268530000000002,36.28953,20.268530000000002,20.27053,20.27053,35.409530000000004
68,1999-03-07 00:00:00,20.268530000000002,20.268530000000002,20.26753,20.26753,20.26753,20.26753,20.266530000000003,20.266530000000003,20.26753,20.26753,20.266530000000003,20.266530000000003,20.266530000000003,20.26753,20.266530000000003,20.266530000000003,20.266530000000003,20.266530000000003,20.266530000000003,20.266530000000003,20.266530000000003,20.26753,20.26753,20.00953
69,1999-03-08 00:00:00,35.409530000000004,35.409530000000004,20.25953,35.409530000000004,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.00953,20.00953,20.00953,20.27053,20.27053,20.27053,20.27053,20.25953,20.25953,40.512530000000005,20.25953,20.27053,20.00953,20.00953
70,1999-03-09 00:00:00,20.27053,35.27953,35.27953,20.008530000000004,20.25953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,38.409530000000004,35.27953,20.00953,20.268530000000002,20.00953
71,1999-03-10 00:00:00,20.269530000000003,20.269530000000003,20.269530000000003,20.269530000000003,20.25953,20.269530000000003,26.40953,26.40953,26.40953,26.40953,20.269530000000003,20.269530000000003,20.269530000000003,20.00953,20.00953,20.00953,20.00953,20.00953,20.269530000000003,20.269530000000003,20.269530000000003,20.00953,30.40953,26.40953
72,1999-03-11 00:00:00,20.27053,26.40953,20.27053,20.27053,20.27053,26.40953,20.27053,20.27053,20.27053,20.008530000000004,19.99753,19.99753,20.008530000000004,20.008530000000004,20.008530000000004,20.008530000000004,20.00953,20.00953,20.00953,20.27053,20.00953,20.008530000000004,20.008530000000004,19.95953
73,1999-03-12 00:00:00,20.00953,20.00953,20.00953,20.27053,24.409530000000004,24.409530000000004,20.27053,20.27053,20.27053,20.27053,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.27053,20.27053,20.00953,20.00953,20.008530000000004
74,1999-03-13 00:00:00,19.99753,19.99753,19.99753,19.99753,20.27053,19.99753,19.99753,19.99753,19.99753,19.99753,19.99753,19.99753,20.27053,20.27053,20.27053,20.27053,19.99753,19.99753,19.99753,20.27053,19.99753,19.99753,19.99753,19.99753
75,1999-03-14 00:00:00,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.809530000000002,29.90953,19.99753,19.99753,29.90953,29.90953,29.90953,20.27053,29.90953,29.90953,29.90953,29.90953,19.99753,20.27053,20.27053,20.27053,20.27053,19.99753
76,1999-03-15 00:00:00,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.809530000000002,19.809530000000002,19.809530000000002,19.809530000000002,19.809530000000002,19.909530000000004,19.809530000000002,19.809530000000002,19.809530000000002,19.809530000000002,19.809530000000002,19.809530000000002,20.27053,35.409530000000004,20.27053,19.909530000000004,20.27053,19.909530000000004
77,1999-03-16 00:00:00,27.40953,20.269530000000003,20.269530000000003,20.269530000000003,27.40953,20.269530000000003,19.91053,19.91053,19.809530000000002,19.809530000000002,19.809530000000002,19.909530000000004,19.911530000000003,19.911530000000003,19.911530000000003,19.911530000000003,19.911530000000003,20.269530000000003,20.269530000000003,30.40953,20.269530000000003,19.911530000000003,27.40953,20.269530000000003
78,1999-03-17 00:00:00,19.911530000000003,19.911530000000003,19.91053,19.91053,25.409530000000004,35.409530000000004,20.27053,20.27053,20.27053,19.911530000000003,20.27053,20.27053,20.27053,19.911530000000003,19.91053,19.91053,20.27053,20.27053,20.27053,35.409530000000004,19.911530000000003,19.91053,25.409530000000004,19.911530000000003
79,1999-03-18 00:00:00,19.81053,19.81053,19.81053,19.81053,19.75953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,26.40953,26.40953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,26.40953,20.27053,19.81053,19.81053,19.81053
80,1999-03-19 00:00:00,20.27053,20.27053,20.27053,20.27053,19.81053,20.27053,19.81053,19.81153,19.81153,19.81153,19.81153,20.27053,19.81153,19.81153,19.81153,19.81053,19.81153,19.81153,19.909530000000004,20.27053,19.81153,19.909530000000004,20.27053,19.81153
81,1999-03-20 00:00:00,19.70953,19.70953,19.70953,19.70953,19.719530000000002,19.729530000000004,19.729530000000004,20.27053,20.27053,20.27053,20.27053,32.409530000000004,32.409530000000004,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,38.409530000000004,20.27053,20.27053,19.729530000000004,20.27053
82,1999-03-21 00:00:00,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.729530000000004,19.729530000000004,20.27053,19.909530000000004,19.719530000000002,19.719530000000002,19.719530000000002,19.719530000000002,20.27053,19.729530000000004,19.729530000000004,19.729530000000004,19.729530000000004,20.27053,19.909530000000004,19.719530000000002,20.27053,19.729530000000004
83,1999-03-22 00:00:00,19.909530000000004,19.729530000000004,19.729530000000004,19.729530000000004,19.729530000000004,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,38.409530000000004,20.27053,19.719530000000002,20.27053,19.719530000000002
84,1999-03-23 00:00:00,19.719530000000002,19.719530000000002,19.719530000000002,19.719530000000002,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.729530000000004,20.27053,19.909530000000004,19.909530000000004,20.27053,19.729530000000004,20.27053,20.27053,20.27053,19.719530000000002,20.27053,19.729530000000004
85,1999-03-24 00:00:00,19.70953,19.70953,19.70953,19.70953,18.50953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,18.609530000000003,20.27053,43.909530000000004,20.27053,19.70953,20.27053,19.70953
86,1999-03-25 00:00:00,18.409530000000004,18.409530000000004,18.409530000000004,18.409530000000004,18.50953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,36.409530000000004,36.409530000000004,38.409530000000004,38.909530000000004,38.409530000000004,38.909530000000004,20.27053,20.27053,43.909530000000004,20.27053,18.50953,20.27053,18.50953
87,1999-03-26 00:00:00,20.309530000000002,20.27053,20.27053,20.27053,18.609530000000003,36.409530000000004,18.609530000000003,18.609530000000003,20.27053,20.309530000000002,20.309530000000002,38.409530000000004,36.409530000000004,38.409530000000004,38.409530000000004,38.409530000000004,38.409530000000004,20.27053,20.27053,20.309530000000002,18.609530000000003,18.50953,20.27053,18.409530000000004
88,1999-03-27 00:00:00,20.27053,20.27053,20.27053,20.27053,20.27053,18.409530000000004,18.409530000000004,18.409530000000004,18.609530000000003,18.609530000000003,20.27053,20.27053,20.27053,20.27053,18.609530000000003,18.609530000000003,18.609530000000003,18.409530000000004,18.609530000000003,18.609530000000003,18.409530000000004,18.409530000000004,20.27053,20.27053
89,1999-03-28 00:00:00,20.27053,20.27053,18.609530000000003,18.609530000000003,18.70953,18.409530000000004,18.359530000000003,18.409530000000004,18.409530000000004,18.359530000000003,18.359530000000003,18.359530000000003,18.409530000000004,18.409530000000004,18.409530000000004,18.409530000000004,18.409530000000004,18.409530000000004,18.70953,18.609530000000003,18.50953,18.609530000000003,20.27053,20.27053
